禁止 | kinshi | Cấm chỉ | Cấm | Prohibition | 立入禁止の 看板の 前で、彼は [禁止された 理由を 悲しげに] 語った。~さびしげ | Trước tấm biển cấm vào, anh ấy đã kể về lý do bị cấm đoán với vẻ mặt buồn bã. | In front of the "No Entry" sign, he talked about the reason for the prohibition with a sad look. | そのような様子に見える。 | Diễn tả vẻ bề ngoài hoặc cảm xúc (Vẻ.../Có vẻ...). | Indicates an appearance or emotion based on observation. | Tuần_1_Ngày_1_N2
手段 | shudan | Thủ Đoạn | Phương thức | Means | 交通 [手段が あるものの]、雪の せいで 動けない。~持っているものの | Mặc dù có phương tiện giao thông nhưng vì tuyết nên không thể di chuyển được. | Although there are means of transportation, we can't move because of the snow. | ~けれども。 | Mặc dù... nhưng... | Although... but... | Tuần_1_Ngày_2_N2
一段と | ichidanto | Nhất Đoạn | Hơn hẳn | Much more | [一段と 寒くなったものの]、まだ コートは 着ていない。~持っているものの | Mặc dù trời đã lạnh hơn hẳn rồi nhưng tôi vẫn chưa mặc áo khoác. | Although it has become much colder, I'm not wearing a coat yet. | ~けれども。 | Mặc dù... nhưng... | Although... but... | Tuần_1_Ngày_2_N2
石段 | ishidan | Thạch Đoạn | Bậc thang đá | Stone steps | [石段を 修理したものの]、まだ 滑りやすいので 注意が 必要だ。~持っているものの | Mặc dù các bậc thang đá đã được sửa chữa nhưng vẫn còn dễ trơn trượt nên cần phải chú ý. | Although the stone steps were repaired, they are still slippery, so caution is needed. | ~けれども。 | Mặc dù... nhưng... | Although... but... | Tuần_1_Ngày_2_N2
営業 | eigyou | Doanh nghiệp | Việc kinh doanh | Business | 彼は [営業はもとより サービスも] 悪い。~はもとより | Anh ấy phụ trách việc kinh doanh là đương nhiên, mà cả dịch vụ cũng tồi. | He handles business as a matter of course, but the service is also poor. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
放送 | housou | Phóng tống | Phát sóng | Broadcasting | その 国では [放送はもとより 出版も] 制限されている。~はもとより | Ở quốc gia đó, việc phát sóng là đương nhiên, mà cả xuất bản cũng bị hạn chế. | In that country, broadcasting is obvious, but publishing is also restricted. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
開放 | kaihou | Khai phóng | Mở ra | Opening | この 広場は [開放はもとより 掃除も] 住民がする。~はもとより | Quảng trường này việc mở cửa là đương nhiên, mà cả việc dọn dẹp cũng do người dân làm. | Needless to say opening, even cleaning this square is done by residents. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
開放厳禁 | kaihou genkin | Khai phóng nghiêm cấm | Nghiêm cấm mở cửa | Keeping closed | この 扉は [開放厳禁はもとより 火気厳禁も] 守れ。~はもとより | Cánh cửa này việc nghiêm cấm mở là đương nhiên, mà cả việc nghiêm cấm lửa cũng phải tuân thủ. | Not only keeping it closed, but the "no fire" rule must also be followed. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
放す [他] | hanasu | Phóng | Thả đi | To release | [鳥を放すのはもとより 餌をやるのも] 禁じられている。~はもとより | Việc thả chim đi là đương nhiên, mà cả việc cho ăn cũng bị cấm. | Needless to say releasing birds, even feeding them is prohibited. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
押す [他] | osu | Áp | Ấn, nhấn | To push | この ボタンは [押すのはもとより 触るのも] だめだ。~はもとより | Nút này việc nhấn là đương nhiên, mà cả việc chạm vào cũng không được. | Needless to say pushing, even touching this button is not allowed. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
押し入れ | oshiire | Áp nhập | Tủ âm tường | Closet | [押し入れはもとより 部屋中も] 散らかっている。~はもとより | Tủ âm tường là đương nhiên, mà cả trong phòng cũng bừa bộn. | Needless to say the closet, the whole room is also cluttered. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
押さえる [他] | osaeru | Áp | Ấn và giữ xuống | To hold down | [要点を押さえるのはもとより 全体を知るのも] 大切だ。~はもとより | Việc nắm giữ trọng điểm là đương nhiên, mà cả việc nắm bắt toàn thể cũng quan trọng. | Needless to say holding down the key points, understanding the whole is also important. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
準備 | junbi | Chuẩn bị | Chuẩn bị | Preparation | [準備はもとより 後片付けも] 大変だ。~はもとより | Việc chuẩn bị là đương nhiên, mà cả việc dọn dẹp sau đó cũng thật vất vả. | Needless to say the preparation, the tidying up afterward is also hard. | AはもちろんBも。 | A là đương nhiên, mà B cũng... | Needless to say A, B also. | Tuần_1_Ngày_3_N2
水準 | suijun | Thủy chuẩn | Tiêu chuẩn | Level | [生活水準はともかく 安全は] 確保すべきだ。~はともかく | Khoan bàn đến mức sống, tính an toàn thì phải được đảm bảo. | Regardless of the standard of living, safety must be secured. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
準急 | junkyuu | Chuẩn cấp | Tàu tốc hành | Local express | [準急はともかく 急行なら] 間に合う。~はともかく | Khoan bàn đến tàu tốc hành phụ, nếu là tàu tốc hành thì có lẽ sẽ kịp. | Regardless of the local express, an express train might make it. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
準決勝 | junkesshou | Chuẩn quyết thắng | Trận bán kết | Semifinal | [準決勝はともかく 決勝は] 勝ちたい。~はともかく | Khoan bàn đến trận bán kết, tôi muốn thắng ở trận chung kết. | Regardless of the semifinal, I want to win the final. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
備品 | bihin | Bị phẩm | Thiết bị, dụng cụ | Equipment | [備品はともかく 建物の] 汚れが気になる。~はともかく | Khoan bàn đến các thiết bị, tôi thấy lo ngại về vết bẩn của tòa nhà. | Setting aside the equipment, I'm concerned about the building's cleanliness. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
備える [他] | sonaeru | Bị | Sắp xếp, chuẩn bị | To prepare | [備えるかはともかく 知識は] 持つべきだ。~はともかく | Khoan bàn đến việc có chuẩn bị hay không, kiến thức thì nên trang bị sẵn. | Regardless of whether you prepare, you should have the knowledge. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
備え付けの | sonaetsukeno | Bị phó | Được trang bị với... | Built-in | [備え付けの家具はともかく 部屋の広さは] 満足だ。~はともかく | Khoan bàn đến đồ nội thất có sẵn, diện tích căn phòng thì tôi thấy hài lòng. | Setting aside the built-in furniture, I'm satisfied with the room's size. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
定員 | teiin | Định viên | Sức chứa | Capacity | [定員はともかく 安全性は] 問題ない。~はともかく | Khoan bàn đến sức chứa, tính an toàn thì không có vấn đề gì. | Setting aside the capacity, there's no problem with safety. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
定休日 | teikyuubi | Định hưu nhật | Ngày nghỉ định kỳ | Regular holiday | [定休日はともかく 営業時間は] 確認しよう。~はともかく | Khoan bàn đến ngày nghỉ định kỳ, hãy cùng kiểm tra giờ kinh doanh đã. | Regardless of the regular holiday, let's check the business hours. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
定食 | teishoku | Định thực | Set menu | Set meal | [定食の味はともかく 量は] 多い。~はともかく | Khoan bàn đến hương vị của suất ăn, lượng thì rất nhiều. | Setting aside the taste of the set meal, the portion is large. | ~のことは考えないで、まず... | Khoan hãy bàn đến... / Chưa nói đến... | Setting aside... / Regardless of... | Tuần_1_Ngày_3_N2
定規 | jougi | Định quy | Thước kẻ | Ruler | 鉛筆なら [まだしも 定規を] 忘れるのは困る。~ならまだしも | Nếu là bút chì thì còn được, chứ quên thước kẻ thì thật phiền phức. | A pencil would be one thing, but forgetting a ruler is problematic. | ~なら少しはいいが | Nếu là... thì còn được, chứ... | A is better/okay, but B is... | Tuần_1_Ngày_3_N2
流行 | ryuukou | Lưu hành | Thịnh hành | Trend | 十年前なら [まだしも 今の流行には] ついていけない。~ならまだしも | Nếu là 10 năm trước thì còn được, chứ xu hướng bây giờ tôi không theo kịp. | Ten years ago would be one thing, but I can't keep up with today's trends. | ~なら少しはいいが | Nếu là... thì còn được, chứ... | A is better/okay, but B is... | Tuần_1_Ngày_3_N2
流れる [自] | nagareru | Lưu | Trôi theo | To flow | 涙が [流れるのはまだしも 鼻血が] 出てきた。~ならまだしも | Nếu là nước mắt chảy thì còn được, chứ đây là máu cam đang chảy ra. | Tears flowing would be one thing, but a nosebleed has started. | ~なら少しはいいが | Nếu là... thì còn được, chứ... | A is better/okay, but B is... | Tuần_1_Ngày_3_N2
流す [他] | nagasu | Lưu | Thả trôi, xả theo | To let flow | 汗を [流すのはまだしも 涙を] 流すのは嫌だ。~ならまだしも | Nếu là đổ mồ hôi thì còn được, chứ tôi ghét phải rơi nước mắt. | Sweating would be one thing, but I hate shedding tears. | ~なら少しはいいが | Nếu là... thì còn được, chứ... | A is better/okay, but B is... | Tuần_1_Ngày_3_N2
清書 | seisho | Thanh thư | Bản viết sạch | Clean copy | 下書きなら [まだしも 清書を] 間違えた。~ならまだしも | Nếu là bản nháp thì còn được, đằng này tôi lại viết sai vào bản chính. | A draft would be one thing, but I made a mistake on the clean copy. | ~なら少しはいいが | Nếu là... thì còn được, chứ... | A is better/okay, but B is... | Tuần_1_Ngày_3_N2
清流 | seiryuu | Thanh lưu | Dòng nước sạch | Clear stream | 以前なら [まだしも 清流が] 汚れてしまった。~ならまだしも | Nếu là trước đây thì còn được, chứ bây giờ dòng nước sạch này đã bị ô nhiễm. | It would be okay in the past, but now this clear stream is polluted. | ~なら少しはいいが | Nếu là... thì còn được, chứ... | A is better/okay, but B is... | Tuần_1_Ngày_3_N2
